Date,Mkt_Ret_60d,Mkt_Vol_20d
2008-12-17,-0.23247577722050106,0.04291790398647259
2008-12-18,-0.24922211875264189,0.04029927610825716
2008-12-19,-0.26396278755062674,0.03581435449270121
2008-12-22,-0.27375474185262316,0.03447684082178412
2008-12-23,-0.220152419348991,0.03116303560540694
2008-12-24,-0.24680140029702013,0.031149166411016456
2008-12-26,-0.24291266059712124,0.029927028944128072
2008-12-29,-0.216669572133104,0.02977891022908569
2008-12-30,-0.18712841640177036,0.021945293723989987
2008-12-31,-0.13127813805866584,0.020607883417500774
2009-01-02,-0.06313467408586226,0.020970756470970693
2009-01-05,-0.04006064132264686,0.020043840254048664
2009-01-06,0.038906805733451844,0.019101081519708272
2009-01-07,0.03283630486919753,0.0190179738562263
2009-01-08,-0.0944345760598555,0.018609045340662343
2009-01-09,-0.10051857601318859,0.019238611800913522
2009-01-12,-0.026262603077158997,0.019234632148553813
2009-01-13,-0.06348331385171224,0.01903657875089751
2009-01-14,-0.08749198940209857,0.0200631290810631
2009-01-15,-0.13890165646062957,0.01653719656398599
2009-01-16,-0.10546081467383661,0.016666690652131864
2009-01-20,-0.10388351008795671,0.01982037440032387
2009-01-21,-0.07588282114744094,0.0225120986122511
2009-01-22,-0.041570152286857565,0.02258589484802543
2009-01-23,-0.001969062111103259,0.02254926133846125
2009-01-26,-0.10026311373628216,0.022568618106561914
2009-01-27,-0.08448463929990857,0.022664164737742607
2009-01-28,-0.0851567839507954,0.023977114553513295
2009-01-29,-0.11973218642744987,0.024410250126751472
2009-01-30,-0.14012587365758344,0.024403425226587304
2009-02-02,-0.170895923542554,0.023051370033639412
2009-02-03,-0.12236403254292794,0.02345472140157751
2009-02-04,-0.07543016744943642,0.02329659952977655
2009-02-05,-0.09166314192052749,0.02297090691022339
2009-02-06,-0.05337310747022517,0.024005106140855634
2009-02-09,-0.021866077417679874,0.023572006423483192
2009-02-10,-0.02371616523560549,0.025149322778858504
2009-02-11,-0.07558817570704124,0.02519782276624829
2009-02-12,-0.026331774853592504,0.024209247369900117
2009-02-13,-0.023846295538850315,0.024324493159852925
2009-02-17,-0.08287615170173346,0.02596745338595201
2009-02-18,-0.022435047297821642,0.023203242461254797
2009-02-19,0.044594071876078445,0.020847326063695746
2009-02-20,-0.018504761751505727,0.02071150152434473
2009-02-23,-0.11494726296024982,0.02186178129797169
2009-02-24,-0.08815122753630966,0.023776322584546164
2009-02-25,-0.1289869955759093,0.023569301015928936
2009-02-26,-0.1538035780273883,0.021885792361768668
2009-02-27,-0.09231380320130944,0.02137457654591566
2009-03-02,-0.1653202080603745,0.022878898798725376
2009-03-03,-0.191034893232642,0.022852498132184308
2009-03-04,-0.1522595848950925,0.023434848366297945
2009-03-05,-0.21120772023695777,0.024579688537211465
2009-03-06,-0.23648942174820753,0.02407131449575418
2009-03-09,-0.2328170291319981,0.022310101848469342
2009-03-10,-0.19258829098781072,0.02736353794798558
2009-03-11,-0.16727714856360876,0.026132894681468472
2009-03-12,-0.14470315150475088,0.027968600320561036
2009-03-13,-0.125837949679092,0.0280859226241535
2009-03-16,-0.16765543828958895,0.028046394084099743
2009-03-17,-0.1338097479344973,0.027496122200864438
2009-03-18,-0.09755994704525939,0.02795142106317712
2009-03-19,-0.10488753835394449,0.02798966959465263
2009-03-20,-0.11257702532905689,0.028337261934548007
2009-03-23,-0.03889878949852166,0.031202244327689796
2009-03-24,-0.06327138501582674,0.030723524515357543
2009-03-25,-0.0588234451505909,0.030663544186752427
2009-03-26,-0.03687878702084191,0.03050258455608268
2009-03-27,-0.07615919209278521,0.030310320123758224
2009-03-30,-0.12063470084094419,0.02946435118871737
2009-03-31,-0.13845580890397347,0.029289840002165942
2009-04-01,-0.12073029050664696,0.029176739239987835
